time,altitude,grade_smooth,velocity_smooth,heartrate,distance
6668,450.4,-9.9,0.356,107,12819.6
6669,450.2,-8.0,0.356,107,12819.6
6670,450.2,-4.0,0.204,107,12819.6
6671,450.2,-4.0,0.204,108,12819.6
6672,450.2,-1.9,0.38,109,12820.5
6673,450.2,-1.9,0.344,110,12821.3
6674,450.2,-1.8,0.616,110,12822.7
6675,450.2,0.0,0.77,112,12823.4
6676,450.2,0.0,0.938,113,12824.3
6677,450.2,0.0,1.194,114,12826.4
6678,450.0,0.0,1.302,115,12827.8
6679,450.2,0.0,1.276,115,12829.0
6680,450.2,0.0,1.456,114,12830.7
6681,450.2,2.0,1.454,114,12831.5
6682,450.2,0.0,1.404,113,12833.4
6683,450.2,-3.3,1.538,113,12835.5
6684,450.2,-4.9,1.778,112,12837.9
6685,450.2,-5.8,1.964,111,12840.5
6686,449.8,-9.6,2.234,111,12842.7
6687,449.6,-10.8,2.462,111,12845.8
6688,449.2,-8.9,2.562,111,12848.3
6689,449.0,-11.1,2.752,111,12851.7
6690,448.8,-13.8,2.686,111,12854.0
6691,448.4,-13.8,2.768,112,12856.5
6692,447.8,-13.1,2.532,112,12858.4
6693,447.6,-15.8,2.552,113,12861.1
6694,447.4,-13.0,2.322,113,12863.3
6695,447.2,-16.0,2.44,114,12866.2
6696,446.4,-19.1,2.526,115,12869.2
6697,445.8,-22.2,2.786,115,12872.3
6698,445.2,-17.5,2.754,115,12874.8
6699,444.8,-17.2,2.734,116,12877.0
6700,444.6,-17.3,2.666,117,12879.5
6701,444.2,-17.1,2.522,118,12881.8
6702,443.8,-20.5,2.328,118,12884.0
6703,443.2,-23.9,2.314,119,12886.4
6704,442.8,-26.0,2.336,120,12888.6
6705,442.2,-31.6,2.338,120,12891.2
6706,441.4,-37.1,2.34,121,12893.5
6707,440.8,-36.1,2.304,122,12895.5
6708,439.8,-37.9,2.15,123,12897.2
6709,439.0,-32.7,2.05,124,12898.9
6710,438.6,-31.6,1.994,124,12901.1
6711,437.6,-30.7,1.968,125,12903.3
6712,437.4,-36.1,2.042,125,12905.7
6713,436.2,-37.8,2.278,126,12908.5
6714,435.4,-37.8,2.342,126,12910.6
6715,434.6,-46.9,2.218,127,12912.2
6716,433.8,-41.7,2.008,127,12913.4
6717,432.8,-36.0,1.63,128,12913.9
6718,432.4,-27.0,1.566,128,12916.4
6719,431.8,-18.8,1.698,129,12919.1
6720,431.2,-23.0,2.008,130,12922.3
6721,430.8,-30.6,2.224,130,12924.5
6722,430.0,-32.2,2.59,130,12926.8
6723,429.2,-30.9,2.392,130,12928.3
6724,428.4,-26.8,2.224,131,12930.2
6725,427.6,-23.1,2.238,131,12933.5
6726,427.2,-18.6,2.33,132,12936.1
6727,426.8,-17.2,2.386,132,12938.7
6728,426.2,-17.3,2.736,132,12942.0
6729,425.6,-20.4,2.98,131,12945.1
6730,425.0,-19.2,3.08,131,12948.9
6731,424.2,-16.3,3.066,131,12951.5
6732,423.8,-12.1,3.148,131,12954.5
6733,423.6,-4.9,3.076,131,12957.4
6734,423.6,-6.6,3.07,131,12960.5
6735,423.6,-7.9,2.948,131,12963.6
6736,423.0,-8.1,3.038,131,12966.7
6737,422.6,-10.2,3.112,132,12970.0
6738,422.6,-5.3,3.068,132,12972.7
6739,422.4,-1.9,2.988,132,12975.4
6740,422.4,-3.8,2.86,132,12977.9
6741,422.4,-1.8,2.792,132,12980.6
6742,422.2,-5.2,2.662,132,12983.3
6743,422.2,-7.0,2.714,132,12986.3
6744,421.8,-7.8,2.826,131,12989.5
6745,421.6,-14.9,2.832,131,12992.1
6746,421.4,-15.7,2.592,130,12993.6
6747,421.2,-15.5,2.33,130,12995.0
6748,420.6,-19.1,2.148,130,12997.0
6749,420.2,-19.8,2.032,130,12999.7
6750,420.0,-18.9,2.062,129,13002.4
6751,419.2,-22.3,2.304,129,13005.1
6752,418.4,-25.4,2.732,129,13008.7
6753,417.6,-22.9,2.866,129,13011.4
6754,417.2,-30.4,2.74,129,13013.4
6755,416.8,-29.5,2.644,129,13015.6
6756,416.0,-24.1,2.548,129,13017.8
6757,415.2,-25.4,2.108,129,13019.2
6758,414.6,-22.8,2.034,130,13021.5
6759,414.2,-18.5,2.49,130,13025.8
6760,413.4,-18.2,2.728,130,13029.2
6761,412.6,-23.5,3.082,131,13033.2
6762,411.8,-22.3,3.546,131,13036.9
6763,411.0,-23.1,3.582,132,13039.5
6764,410.6,-27.5,3.184,132,13041.8
6765,410.2,-28.5,2.882,132,13043.6
6766,409.2,-29.1,2.572,133,13046.1
6767,408.8,-32.7,2.182,133,13047.8
6768,407.8,-27.4,2.244,134,13050.7
6769,407.4,-27.4,2.196,134,13052.7
6770,406.4,-20.6,2.324,135,13055.3
6771,406.0,-20.8,2.338,135,13057.8
6772,405.4,-18.1,2.478,136,13060.2
6773,405.2,-22.8,2.526,136,13063.3
6774,404.4,-21.8,2.712,137,13066.3
6775,403.4,-26.3,2.79,138,13069.2
6776,402.8,-24.8,2.874,138,13072.2
6777,402.2,-22.9,2.896,139,13074.7
6778,401.6,-21.2,2.862,139,13077.6
6779,400.8,-18.7,2.85,139,13080.5
6780,400.2,-16.9,3.048,139,13084.5
6781,399.8,-11.1,3.076,139,13087.5
6782,399.4,-9.0,3.19,139,13090.7
6783,399.2,-6.5,3.466,139,13094.9
6784,399.0,-7.0,3.46,138,13097.8
6785,399.0,-8.1,3.064,138,13099.8
6786,398.6,-10.4,2.918,138,13102.1
6787,398.4,-17.9,2.756,137,13104.4
6788,398.2,-19.1,2.468,137,13107.3
6789,397.8,-21.4,2.318,137,13109.4
6790,396.8,-29.6,2.452,137,13112.0
6791,396.2,-32.8,2.518,136,13114.7
6792,395.2,-29.6,2.596,136,13117.4
6793,394.4,-29.2,2.504,135,13119.8
6794,393.6,-26.4,2.678,135,13122.8
6795,393.0,-23.3,2.732,135,13125.7
6796,392.4,-21.7,2.658,135,13128.0
6797,392.0,-21.9,2.534,134,13130.1
6798,391.4,-16.0,2.588,134,13132.7
6799,390.8,-15.8,2.582,133,13135.7
6800,390.6,-13.8,2.72,133,13139.3
6801,390.0,-16.4,2.95,133,13142.8
6802,389.6,-17.4,3.138,133,13145.8
6803,388.6,-17.8,3.288,133,13149.2
6804,388.2,-17.4,3.462,132,13153.0
6805,387.6,-13.3,3.392,132,13156.3
6806,387.2,-13.1,3.358,132,13159.5
6807,386.8,-12.9,3.388,132,13162.7
6808,386.4,-19.5,3.516,132,13166.8
6809,385.8,-19.4,3.44,132,13170.3
6810,384.6,-19.6,3.324,132,13172.9
6811,384.2,-18.5,3.31,133,13176.1
6812,383.8,-10.7,3.46,133,13180.0
6813,383.2,-10.4,3.512,133,13184.3
6814,383.0,-9.9,3.526,133,13187.9
6815,382.6,-11.9,3.722,133,13191.5
6816,382.4,-20.1,3.612,133,13194.2
6817,381.8,-24.0,3.218,132,13196.1
6818,381.6,-26.8,2.554,132,13197.1
6819,380.8,-25.8,2.188,132,13198.8
6820,380.2,-25.0,2.0,132,13201.5
6821,379.6,-21.7,2.092,132,13204.6
6822,379.0,-20.3,2.172,132,13207.0
6823,378.4,-21.1,2.558,132,13209.9
6824,377.8,-18.5,2.902,131,13213.3
6825,377.0,-16.4,3.09,131,13216.9
6826,376.6,-15.1,3.058,131,13219.9
6827,376.2,-13.7,3.264,131,13223.3
6828,375.8,-13.7,3.338,131,13226.6
6829,375.2,-15.4,3.352,131,13230.1
6830,374.8,-16.8,3.216,131,13233.0
6831,374.2,-17.4,3.274,131,13236.3
6832,373.6,-19.1,3.272,131,13239.7
6833,373.0,-17.9,3.236,131,13242.8
6834,372.4,-18.0,3.092,131,13245.5
6835,372.0,-15.5,3.11,131,13248.6
6836,371.4,-11.9,3.122,130,13251.9
6837,371.0,-13.4,3.196,130,13255.6
6838,370.8,-15.3,3.258,130,13259.0
6839,370.2,-15.7,3.286,130,13262.0
6840,369.4,-19.2,3.286,130,13265.0
6841,369.0,-18.8,3.294,129,13268.4
6842,368.4,-15.2,3.184,129,13271.5
6843,367.8,-18.4,3.144,129,13274.8
6844,367.4,-17.8,3.226,128,13278.1
6845,366.6,-18.9,3.284,128,13281.4
6846,366.0,-20.4,3.342,128,13285.1
6847,365.2,-20.1,3.386,127,13288.5
6848,364.6,-22.0,3.42,127,13291.9
6849,363.8,-19.3,3.444,127,13295.3
6850,363.0,-18.1,3.462,127,13298.7
6851,362.6,-16.3,3.37,127,13301.9
6852,362.0,-16.5,3.554,127,13306.3
6853,361.4,-14.7,3.638,127,13310.0
6854,360.6,-14.0,3.582,127,13313.2
6855,360.4,-12.2,3.63,127,13316.9
6856,360.0,-11.8,3.724,127,13320.5
6857,359.6,-13.3,3.71,128,13324.8
6858,358.8,-14.7,3.678,128,13328.4
6859,358.4,-16.6,3.744,128,13332.0
6860,357.8,-12.9,3.722,128,13335.5
6861,357.2,-14.1,3.752,128,13339.3
6862,356.8,-11.3,3.822,128,13343.9
6863,356.2,-9.1,3.818,128,13347.5
6864,356.0,-7.2,3.902,128,13351.5
6865,355.8,-3.2,3.832,128,13354.6
6866,355.8,-2.0,3.694,128,13357.8
6867,355.8,8.1,3.25,128,13360.2
6868,355.8,12.9,2.826,128,13361.7
6869,356.4,16.3,2.326,128,13363.1
6870,356.6,20.2,1.98,128,13364.5
6871,357.2,21.5,1.546,128,13365.5
6872,357.4,25.5,1.354,128,13366.9
6873,357.6,23.1,1.436,128,13368.8
6874,357.8,21.0,1.388,128,13370.0
6875,358.2,18.0,1.356,128,13371.3
6876,358.6,14.4,1.428,128,13372.6
6877,359.0,13.2,1.484,127,13374.3
6878,359.2,8.3,1.618,126,13376.9
6879,359.2,5.8,1.986,126,13380.0
6880,359.4,3.9,2.176,127,13382.2
6881,359.6,5.7,2.414,127,13384.7
6882,359.6,3.5,2.558,127,13387.1
6883,359.8,3.6,2.714,128,13390.5
6884,359.8,3.6,2.7,128,13393.5
6885,360.0,3.8,2.75,129,13396.0
6886,360.0,3.9,2.718,130,13398.3
6887,360.2,3.8,2.756,130,13400.9
6888,360.2,5.8,2.628,130,13403.6
6889,360.4,7.7,2.6,129,13406.5
6890,360.6,8.0,2.524,129,13408.6
6891,361.0,7.8,2.598,129,13411.3
6892,361.0,7.5,2.556,130,13413.7
6893,361.2,3.8,2.508,131,13416.2
6894,361.4,3.9,2.556,131,13419.3
6895,361.4,2.0,2.644,133,13421.8
6896,361.4,1.5,2.54,133,13424.0
6897,361.4,1.8,2.546,134,13426.4
6898,361.6,3.3,2.602,133,13429.2
6899,361.6,3.0,2.672,133,13432.6
6900,361.8,1.5,2.878,133,13436.2
6901,361.8,3.2,3.128,133,13439.6
6902,361.8,1.8,3.18,133,13442.3
6903,362.0,6.5,3.178,133,13445.1
6904,362.0,6.8,2.982,133,13447.5
6905,362.4,6.9,2.68,133,13449.6
6906,362.6,8.7,2.458,133,13451.9
6907,362.6,5.1,2.362,133,13454.1
6908,362.8,5.1,2.32,133,13456.7
6909,363.0,6.4,2.296,134,13459.0
6910,363.0,4.7,2.372,134,13461.4
6911,363.2,3.8,2.376,134,13463.8
6912,363.4,5.6,2.5,134,13466.6
6913,363.4,3.6,2.548,134,13469.4
6914,363.6,1.9,2.618,135,13472.1
6915,363.6,4.0,2.664,135,13474.8
6916,363.6,2.0,2.684,135,13477.2
6917,363.8,3.9,2.58,135,13479.5
6918,363.8,3.8,2.54,135,13482.1
6919,364.0,3.7,2.574,135,13485.0
6920,364.0,3.6,2.61,135,13487.8
6921,364.2,3.7,2.652,135,13490.5
6922,364.2,3.8,2.726,135,13493.2
6923,364.4,1.9,2.732,135,13495.8
6924,364.4,3.7,2.696,135,13498.4
6925,364.4,1.8,2.676,135,13501.2
6926,364.6,3.7,2.684,136,13503.9
6927,364.6,3.8,2.72,136,13506.8
6928,364.8,2.0,2.694,136,13509.3
6929,364.8,3.2,2.64,137,13511.6
6930,364.8,2.0,2.548,137,13513.9
6931,365.0,1.9,2.52,137,13516.5
6932,365.0,1.9,2.502,137,13519.3
6933,365.0,1.9,2.548,137,13522.0
6934,365.0,1.9,2.51,138,13524.2
6935,365.2,1.9,2.596,138,13526.9
6936,365.2,1.7,2.62,138,13529.6
6937,365.2,0.0,2.68,138,13532.7
6938,365.2,1.8,2.726,138,13535.6
6939,365.2,3.8,2.796,138,13538.2
6940,365.4,4.0,2.778,138,13540.8
6941,365.6,3.9,2.736,138,13543.3
6942,365.6,4.0,2.598,138,13545.7
6943,365.6,2.0,2.536,138,13548.3
6944,365.8,3.8,2.548,137,13550.9
6945,365.8,5.8,2.508,137,13553.3
6946,366.0,5.9,2.562,137,13556.1
6947,366.2,5.9,2.584,137,13558.6
6948,366.4,7.8,2.558,137,13561.1
6949,366.4,5.9,2.522,136,13563.5
6950,366.8,7.8,2.59,136,13566.3
6951,366.8,7.4,2.546,136,13568.8
6952,367.2,3.9,2.564,136,13571.4
6953,367.2,5.7,2.646,136,13574.3
6954,367.2,2.0,2.632,136,13576.7
6955,367.4,4.0,2.612,136,13579.3
6956,367.4,4.0,2.546,136,13581.5
6957,367.6,1.9,2.596,136,13584.4
6958,367.6,3.6,2.472,136,13586.7
6959,367.6,5.4,2.676,136,13590.1
6960,367.8,5.1,2.692,136,13592.8
6961,368.2,7.5,2.804,136,13595.6
6962,368.2,7.7,2.796,136,13598.4
6963,368.4,6.2,2.81,136,13600.7
6964,368.6,7.9,2.638,136,13603.3
6965,368.8,5.8,2.486,137,13605.2
6966,369.0,7.7,2.59,137,13608.5
6967,369.0,7.0,2.554,137,13611.1
6968,369.4,7.6,2.576,137,13613.6
6969,369.6,9.9,2.678,137,13616.6
6970,369.8,7.9,2.764,137,13619.1
6971,370.0,7.9,2.544,137,13621.2
6972,370.2,5.6,2.522,137,13623.8
6973,370.4,5.3,2.624,137,13626.7
6974,370.4,5.1,2.646,137,13629.9
6975,370.6,3.5,2.698,137,13632.5
6976,370.8,3.5,2.836,138,13635.4
6977,370.8,1.8,2.872,138,13638.1
6978,370.8,0.0,2.902,138,13641.2
6979,370.8,1.8,2.752,138,13643.6
6980,370.8,1.7,2.806,138,13646.6
6981,371.0,1.7,2.76,139,13649.2
6982,371.0,3.6,2.914,139,13652.7
6983,371.0,3.6,2.832,139,13655.4
6984,371.2,6.0,2.836,139,13657.8
6985,371.4,8.1,2.742,140,13660.3
6986,371.6,6.3,2.7,140,13662.7
6987,371.8,5.9,2.516,140,13665.3
6988,372.0,5.8,2.476,141,13667.8
6989,372.0,5.7,2.536,141,13670.5
6990,372.2,3.8,2.558,141,13673.1
6991,372.4,5.8,2.616,141,13675.8
6992,372.4,5.6,2.62,141,13678.4
6993,372.6,3.7,2.624,141,13680.9
6994,372.8,3.6,2.664,142,13683.8
6995,372.8,3.6,2.68,142,13686.5
6996,372.8,3.5,2.714,142,13689.4
6997,373.0,3.6,2.73,142,13692.0
6998,373.2,5.6,2.836,142,13695.1
6999,373.2,3.8,2.748,142,13697.5
7000,373.4,3.2,2.736,142,13700.2
7001,373.4,3.0,2.608,142,13702.4
7002,373.6,1.8,2.57,142,13704.9
7003,373.6,1.7,2.488,142,13707.5
7004,373.6,1.6,2.69,142,13711.0
7005,373.6,3.0,2.774,142,13714.0
7006,373.8,3.1,3.01,142,13717.5
7007,374.0,4.7,3.212,142,13720.9
7008,374.0,3.4,3.292,142,13724.0
7009,374.2,3.5,3.168,142,13726.8
7010,374.2,3.6,3.054,142,13729.3
7011,374.4,1.9,2.96,141,13732.3
7012,374.4,1.8,2.848,141,13735.2
7013,374.4,0.0,2.688,141,13737.4
7014,374.4,0.0,2.678,141,13740.2
7015,374.4,0.0,2.686,140,13742.7
7016,374.4,0.0,2.614,140,13745.3
7017,374.4,1.8,2.722,140,13748.8
7018,374.4,1.8,2.754,139,13751.2
7019,374.6,0.0,2.672,139,13753.6
7020,374.6,1.7,2.796,139,13756.7
7021,374.4,0.0,2.84,139,13759.5
7022,374.6,0.0,2.77,139,13762.6
7023,374.6,1.7,2.926,139,13765.8
7024,374.6,1.8,2.962,139,13768.4
7025,374.6,1.9,2.858,139,13771.0
7026,374.8,3.8,2.86,138,13773.8
7027,374.8,5.7,2.744,138,13776.3
7028,375.0,5.8,2.618,138,13778.9
7029,375.2,8.0,2.634,138,13781.6
7030,375.4,7.0,2.646,138,13784.2
7031,375.6,10.7,2.504,138,13786.3
7032,375.8,11.8,2.46,138,13788.6
7033,375.8,13.0,2.298,137,13790.4
7034,376.4,15.5,2.25,137,13792.8
7035,376.6,21.7,2.04,137,13794.4
7036,377.0,18.5,2.146,137,13797.1
7037,377.4,20.9,2.058,136,13798.9
7038,377.8,23.7,1.84,136,13799.6
7039,377.8,23.9,1.674,135,13801.2
7040,378.2,24.0,1.65,135,13802.7
7041,378.6,28.8,1.258,135,13803.4
7042,379.0,27.0,1.128,135,13804.6
7043,379.2,34.8,1.336,135,13806.3
7044,379.6,38.6,1.346,136,13807.9
7045,380.0,41.8,1.096,136,13808.2
7046,380.4,43.6,1.198,136,13809.4
7047,380.6,43.0,1.082,137,13810.0
7048,381.0,40.4,0.82,137,13810.4
7049,381.2,40.5,0.586,137,13810.8
7050,381.6,37.5,0.574,137,13811.0
7051,382.0,34.5,0.378,137,13811.3
7052,382.2,31.4,0.416,137,13812.1
7053,382.6,28.7,0.48,137,13812.8
7054,383.0,26.5,0.55,137,13813.6
7055,383.2,20.6,0.786,138,13815.0
7056,383.4,17.8,1.08,139,13816.7
7057,383.6,14.4,1.306,139,13818.6
7058,384.0,16.3,1.612,139,13820.8
7059,384.4,16.7,1.862,136,13822.9
7060,384.6,19.0,1.95,137,13824.7
7061,385.0,22.9,1.868,138,13826.0
7062,385.2,21.7,1.77,139,13827.4
7063,385.6,22.4,1.652,140,13829.1
7064,386.0,20.7,1.426,140,13830.0
7065,386.4,17.3,1.324,140,13831.3
7066,386.6,17.7,1.416,141,13833.1
7067,386.8,18.0,1.416,141,13834.5
7068,387.0,18.3,1.436,141,13836.3
7069,387.0,17.3,1.564,142,13837.9
7070,387.4,20.8,1.59,142,13839.3
7071,387.8,21.4,1.39,142,13840.0
7072,388.2,27.1,1.508,142,13842.1
7073,388.4,23.9,1.434,142,13843.5
7074,389.0,19.0,1.446,142,13845.1
7075,389.2,15.9,1.452,143,13846.5
7076,389.6,15.3,1.486,143,13847.5
7077,389.6,15.7,1.338,143,13848.8
7078,389.6,13.1,1.478,143,13850.8
7079,389.8,13.8,1.402,143,13852.1
7080,389.8,20.6,1.212,143,13852.6
7081,389.8,19.6,1.164,143,13853.3
7082,390.0,18.2,0.976,143,13853.6
7083,390.2,18.9,0.688,143,13854.3
7084,390.4,27.0,0.628,144,13855.2
7085,390.8,25.0,0.7,144,13856.1
7086,391.2,27.1,0.6,144,13856.3
7087,391.4,32.9,0.832,144,13857.8
7088,391.4,33.3,0.874,144,13858.7
7089,391.6,37.0,0.818,144,13859.3
7090,391.8,39.2,0.808,143,13860.1
7091,392.2,45.5,0.838,143,13860.5
7092,392.4,44.1,0.846,143,13862.0
7093,392.8,43.7,0.904,143,13863.2
7094,393.2,43.7,0.856,143,13863.6
7095,393.4,43.7,0.742,143,13863.8
7096,393.8,43.7,0.712,143,13864.0
7097,394.2,43.7,0.494,144,13864.5
7098,394.6,43.7,0.264,144,13864.5
7099,394.8,43.7,0.258,144,13864.9
7100,395.2,43.7,0.456,144,13866.1
7101,395.6,43.7,0.466,144,13866.3
7102,396.0,43.7,0.484,144,13866.9
7103,396.2,43.7,0.532,144,13867.2
7104,396.8,43.7,0.682,144,13868.3
7105,397.0,43.7,0.586,144,13869.1
7106,397.4,43.7,0.542,143,13869.1
7107,397.8,43.7,0.43,143,13869.1
7108,398.0,43.7,0.402,143,13869.2
7109,398.2,43.7,0.2,143,13869.3
7110,398.6,43.7,0.122,142,13869.7
7111,399.0,43.7,0.258,142,13870.3
7112,399.4,43.7,0.262,142,13870.4
7113,399.8,43.7,0.396,142,13871.1
7114,400.2,43.7,0.498,142,13871.8
7115,400.6,43.7,0.55,142,13872.4
7116,401.0,49.8,0.648,143,13873.6
7117,401.2,47.7,0.722,143,13874.0
7118,401.4,46.4,0.7,143,13874.6
7119,402.0,43.2,0.682,143,13875.2
7120,402.2,49.2,0.678,144,13875.8
7121,402.6,47.9,0.608,144,13876.6
7122,403.0,45.5,0.692,144,13877.4
7123,403.2,47.8,0.912,145,13879.2
7124,403.6,47.7,0.99,145,13880.2
7125,403.8,48.0,0.978,146,13880.7
7126,404.0,39.6,0.846,146,13880.9
7127,404.6,39.2,0.724,146,13881.1
7128,405.0,34.6,0.5,146,13881.7
7129,405.2,36.4,0.414,146,13882.2
7130,405.6,36.9,0.54,146,13883.4
7131,406.0,35.5,0.638,145,13884.0
7132,406.4,30.8,0.798,145,13885.0
7133,406.6,31.2,1.026,145,13886.8
7134,406.8,33.7,1.238,145,13888.4
7135,407.2,35.5,1.358,145,13890.2
7136,407.6,34.3,1.388,145,13891.0
7137,407.8,33.6,1.28,145,13891.5
7138,408.2,37.0,1.028,146,13892.0
7139,408.6,41.7,0.78,146,13892.3
7140,408.8,41.8,0.53,146,13892.8
7141,409.2,40.8,0.508,146,13893.5
7142,409.4,43.3,0.502,147,13894.0
7143,409.6,38.4,0.556,147,13894.8
7144,410.2,35.7,0.512,147,13894.9
7145,410.4,33.2,0.604,147,13895.9
7146,410.8,30.2,0.674,148,13896.9
7147,410.8,29.5,0.804,148,13898.0
7148,411.2,31.2,0.89,148,13899.2
7149,411.6,27.8,1.094,148,13900.3
7150,411.8,29.8,1.212,148,13901.9
7151,412.2,28.8,1.254,148,13903.2
7152,412.4,31.9,1.232,149,13904.1
7153,412.8,30.6,1.158,149,13905.0
7154,413.0,30.2,0.974,149,13905.2
7155,413.4,30.0,0.748,149,13905.7
7156,413.6,30.8,0.684,149,13906.6
7157,414.0,30.0,0.776,149,13908.0
7158,414.4,29.3,0.762,149,13908.8
7159,414.6,28.0,1.018,149,13910.3
7160,414.8,24.5,1.054,149,13910.9
7161,415.0,24.0,1.202,149,13912.6
7162,415.4,23.1,1.106,149,13913.5
7163,415.6,23.6,1.204,149,13914.8
7164,416.0,23.2,1.124,149,13915.9
7165,416.2,25.7,1.252,149,13917.2
7166,416.4,28.9,1.084,149,13918.0
7167,416.8,29.1,1.128,149,13919.2
7168,417.0,29.5,1.136,149,13920.5
7169,417.2,33.0,1.07,149,13921.3
7170,417.4,30.4,0.95,149,13921.9
7171,417.6,30.2,0.828,150,13922.2
7172,417.8,29.5,0.622,150,13922.3
7173,418.2,30.0,0.618,150,13923.6
7174,418.4,33.1,0.606,149,13924.3
7175,419.0,31.7,0.634,149,13925.1
7176,419.2,32.2,0.856,149,13926.4
7177,419.4,30.7,1.096,149,13927.8
7178,419.6,28.7,1.056,149,13928.9
7179,420.0,28.0,1.112,149,13929.9
7180,420.4,23.3,1.134,149,13930.8
7181,420.6,24.4,1.11,149,13932.0
7182,421.0,30.2,0.99,149,13932.7
7183,421.2,33.4,1.032,149,13934.0
7184,421.4,40.6,1.032,148,13935.0
7185,421.6,41.3,0.85,148,13935.0
7186,421.8,40.2,1.024,148,13937.1
7187,422.0,39.8,0.978,148,13937.6
7188,422.4,39.7,0.736,148,13937.7
7189,422.8,36.3,0.586,148,13938.0
7190,423.2,38.9,0.586,148,13938.0
7191,423.4,40.7,0.224,147,13938.2
7192,423.8,42.3,0.286,147,13939.0
7193,424.2,40.7,0.374,147,13939.6
7194,424.4,37.3,0.572,147,13940.8
7195,424.8,32.4,0.922,146,13942.6
7196,425.0,27.7,0.888,146,13942.7
7197,425.2,22.9,1.052,146,13944.3
7198,425.6,24.2,1.152,146,13945.3
7199,426.0,26.5,1.246,146,13947.0
7200,426.2,24.6,1.068,145,13947.9
7201,426.4,23.9,1.28,145,13949.1
7202,426.6,23.8,1.15,145,13950.1
7203,427.0,23.1,1.246,145,13951.6
7204,427.4,20.7,1.064,144,13952.4
7205,427.6,21.1,1.208,144,13954.0
7206,427.8,18.8,1.224,144,13955.2
7207,428.2,14.2,1.244,144,13956.3
7208,428.4,13.5,1.178,144,13957.5
7209,428.6,13.2,1.422,144,13959.5
7210,428.8,10.2,1.558,144,13961.7
7211,429.0,7.6,1.692,144,13963.7
7212,429.2,5.9,1.91,144,13965.8
7213,429.4,5.8,2.11,144,13968.0
7214,429.4,8.1,2.118,143,13970.1
7215,429.4,9.8,2.022,143,13971.8
7216,429.6,14.0,2.07,143,13974.0
7217,430.0,14.2,1.964,143,13975.7
7218,430.4,13.9,2.014,143,13978.1
7219,430.8,13.1,2.006,143,13980.1
7220,430.8,12.6,1.976,143,13981.7
7221,431.0,13.5,1.868,143,13983.3
7222,431.0,11.4,1.802,143,13984.7
7223,431.4,13.4,1.732,143,13986.7
7224,431.8,15.1,1.672,143,13988.5
7225,432.0,17.5,1.784,143,13990.7
7226,432.2,16.4,1.772,143,13992.2
7227,432.6,18.5,1.854,143,13993.9
7228,433.0,18.6,1.876,143,13996.1
7229,433.2,18.7,1.85,143,13997.7
7230,433.8,16.5,1.722,142,13999.3
7231,434.0,12.4,1.836,142,14001.4
7232,434.2,12.3,1.796,142,14002.9
7233,434.4,6.5,1.744,141,14004.8
7234,434.4,3.6,1.932,141,14007.4
7235,434.6,1.7,1.972,141,14009.1
7236,434.6,1.7,2.024,140,14011.5
7237,434.6,0.0,2.196,140,14013.9
7238,434.6,0.0,2.328,140,14016.5
7239,434.6,0.0,2.392,140,14019.3
7240,434.6,3.7,2.454,140,14021.4
7241,434.6,3.6,2.416,140,14023.6
7242,434.6,4.9,2.278,140,14025.3
7243,435.0,6.0,2.184,140,14027.4
7244,435.0,8.6,2.194,140,14030.3
7245,435.2,10.4,2.446,140,14033.6
7246,435.4,13.4,2.332,140,14035.2
7247,435.6,15.4,2.318,140,14036.9
7248,436.2,17.6,2.31,140,14039.0
7249,436.4,16.9,2.084,141,14040.7
7250,436.6,17.6,1.816,141,14042.7
7251,437.0,18.3,1.726,141,14043.9
7252,437.2,18.8,1.798,142,14045.9
7253,437.4,19.9,1.632,142,14047.1
7254,437.8,20.4,1.484,142,14048.1
7255,438.2,21.9,1.44,142,14049.9
7256,438.4,28.1,1.498,142,14051.4
7257,438.6,29.2,1.376,142,14052.7
7258,439.0,29.9,1.316,143,14053.7
7259,439.2,34.5,1.154,143,14053.9
7260,439.4,37.9,0.942,143,14054.6
7261,439.8,44.4,0.75,143,14055.1
7262,440.2,45.1,0.676,143,14056.1
7263,440.4,46.0,0.688,143,14057.1
7264,440.8,46.0,0.788,143,14057.8
7265,441.2,48.1,0.676,145,14058.0
7266,441.6,47.2,0.576,145,14058.0
7267,441.8,48.7,0.516,146,14058.7
7268,442.4,44.8,0.446,146,14059.4
7269,442.6,43.8,0.384,147,14059.8
7270,443.2,46.4,0.6,147,14061.0
7271,443.4,43.5,0.848,147,14062.2
7272,443.8,39.7,0.864,147,14063.0
7273,444.0,43.3,0.946,147,14064.1
7274,444.4,39.7,1.022,147,14064.9
7275,444.6,39.2,0.968,147,14065.8
7276,445.0,36.4,0.968,148,14067.1
7277,445.4,36.6,0.978,148,14067.9
7278,445.8,35.2,0.896,148,14068.6
7279,446.2,34.0,0.796,148,14068.9
7280,446.4,33.7,0.722,148,14069.4
7281,446.8,33.6,0.682,148,14070.5
7282,447.2,36.7,0.814,149,14072.0
7283,447.4,33.2,0.916,149,14073.2
7284,447.8,31.1,1.204,149,14074.9
7285,448.0,28.2,1.298,149,14075.9
7286,448.0,24.3,1.162,149,14076.3
7287,448.2,24.0,0.92,149,14076.6
7288,448.6,22.5,0.766,149,14077.0
7289,448.8,23.5,0.508,149,14077.4
7290,448.8,27.6,0.446,149,14078.2
7291,449.2,26.1,0.644,149,14079.5
7292,449.6,23.3,1.08,149,14082.0
7293,449.8,21.6,1.364,149,14083.8
